series,date,value
SR16069,2019-11-01,24.905
SR16069,2019-12-01,25.104
SR16069,2020-01-01,25.438
SR16069,2020-02-01,26.019
SR16069,2020-03-01,24.939
SR16069,2020-04-01,14.412
SR16069,2020-05-01,10.018
SR16069,2020-06-01,12.542
SR16069,2020-07-01,15.411
SR16069,2020-08-01,16.38
SR16069,2020-09-01,16.856
SR16069,2020-10-01,17.961
SR16069,2020-11-01,17.896
SR16069,2020-12-01,18.943
SR16069,2021-01-01,19.77
SR16069,2021-02-01,20.101
SR16069,2021-03-01,21.118
SR16069,2021-04-01,23.624
SR16069,2021-05-01,22.307
SR16069,2021-06-01,23.8
SR16069,2021-07-01,24.198
SR16069,2021-08-01,23.431
SR16069,2021-09-01,23.746
SR16069,2021-10-01,23.436
SR16069,2021-11-01,26.939
SR16069,2021-12-01,26.611
SR16069,2022-01-01,24.539
SR16069,2022-02-01,24.579
SR16069,2022-03-01,26.081
SR16069,2022-04-01,26.442
SR16069,2022-05-01,25.369
SR16069,2022-06-01,25.238
SR16069,2022-07-01,23.933
SR16069,2022-08-01,22.855
SR16069,2022-09-01,23.592
SR16069,2022-10-01,24.047
SR16069,2022-11-01,23.716
SR16069,2022-12-01,24.455
SR16069,2023-01-01,26.913
SR16069,2023-02-01,29.137
SR16069,2023-03-01,27.332
SR16069,2023-04-01,26.799
SR16069,2023-05-01,27.679
SR16069,2023-06-01,28.923
SR16069,2023-07-01,30.23
SR16069,2023-08-01,29.862
SR16069,2023-09-01,30.295
SR16069,2023-10-01,29.386
SR16069,2023-11-01,31.083
SR16069,2023-12-01,31.159
SR16069,2024-01-01,30.858
SR16069,2024-02-01,31.807
SR16069,2024-03-01,31.071
SR16069,2024-04-01,32.526
SR16069,2024-05-01,31.665
SR16069,2024-06-01,30.546
SR16069,2024-07-01,29.821
SR16069,2024-08-01,30.125
SR16069,2024-09-01,30.237
SR16069,2024-10-01,31.166
SR16069,2024-11-01,31.183
SR16069,2024-12-01,30.229
SR16069,2025-01-01,30.082
SR16069,2025-02-01,30.797
SR16069,2025-03-01,31.307
SR16069,2025-04-01,30.102
SR16069,2025-05-01,32.847
SR16069,2025-06-01,29.621
SR16069,2025-07-01,31.963
SR16069,2025-08-01,32.597
SR16069,2025-09-01,31.91
SR16069,2025-10-01,31.381
SR16069,2025-11-01,30.558
SR16069,2025-12-01,30.752
SR16069,2026-01-01,30.429
SR16069,2026-02-01,30.449
SR16069,2026-03-01,29.297
SR16069,2026-04-01,29.725
SR16069,2026-05-01,28.92
SR16069,2026-06-01,30.31
SR16069,2026-07-01,31.368
SR16069,2026-08-01,32.483
SR16866,2001-04-01,0.0
SR16866,2001-05-01,0.0
SR16866,2001-06-01,0.0
SR16866,2001-07-01,0.0
SR16866,2001-08-01,0.0
SR16866,2001-09-01,0.0
SR16866,2001-10-01,0.0
SR16866,2001-11-01,0.0
SR16866,2001-12-01,0.0
SR16866,2002-01-01,0.0
SR16866,2002-02-01,0.0
SR16866,2002-03-01,0.0
SR16866,2002-04-01,0.0
SR16866,2002-05-01,0.0
SR16866,2002-06-01,0.0
SR16866,2002-07-01,0.0
SR16866,2002-08-01,0.0
SR16866,2002-09-01,0.0
SR16866,2002-10-01,0.0
SR16866,2002-11-01,0.0
SR16866,2002-12-01,0.0
SR16866,2003-01-01,28.002
SR16866,2003-02-01,30.172
SR16866,2003-03-01,26.914
SR16866,2003-04-01,26.647
SR16866,2003-05-01,28.123
SR16866,2003-06-01,30.925
SR16866,2003-07-01,28.539
SR16866,2003-08-01,28.079
SR16866,2003-09-01,29.147
SR16866,2003-10-01,30.675
SR16866,2003-11-01,27.3
SR16866,2003-12-01,29.108
SR16866,2004-01-01,24.997
SR16866,2004-02-01,28.605
SR16866,2004-03-01,28.583
SR16866,2004-04-01,27.7
SR16866,2004-05-01,30.96
SR16866,2004-06-01,29.482
SR16866,2004-07-01,28.209
SR16866,2004-08-01,28.605
SR16866,2004-09-01,24.803
SR16866,2004-10-01,28.466
SR16866,2004-11-01,29.879
SR16866,2004-12-01,27.816
SR16866,2005-01-01,31.785
SR16866,2005-02-01,31.068
SR16866,2005-03-01,28.787
SR16866,2005-04-01,27.557
SR16866,2005-05-01,27.415
SR16866,2005-06-01,28.259
SR16866,2005-07-01,29.686
SR16866,2005-08-01,26.428
SR16866,2005-09-01,28.55
SR16866,2005-10-01,31.12
SR16866,2005-11-01,31.413
SR16866,2005-12-01,34.484
SR16866,2006-01-01,32.296
SR16866,2006-02-01,35.204
SR16866,2006-03-01,34.544
SR16866,2006-04-01,35.662
SR16866,2006-05-01,33.278
SR16866,2006-06-01,34.151
SR16866,2006-07-01,33.138
SR16866,2006-08-01,34.91
SR16866,2006-09-01,33.542
SR16866,2006-10-01,31.748
SR16866,2006-11-01,31.17
SR16866,2006-12-01,34.448
SR16866,2007-01-01,32.998
SR16866,2007-02-01,30.76
SR16866,2007-03-01,32.945
SR16866,2007-04-01,35.587
SR16866,2007-05-01,32.081
SR16866,2007-06-01,34.169
SR16866,2007-07-01,34.684
SR16866,2007-08-01,33.173
SR16866,2007-09-01,31.755
SR16866,2007-10-01,31.444
SR16866,2007-11-01,29.262
SR16866,2007-12-01,32.005
SR16866,2008-01-01,32.507
SR16866,2008-02-01,31.365
SR16866,2008-03-01,34.892
SR16866,2008-04-01,31.17
SR16866,2008-05-01,30.346
SR16866,2008-06-01,29.261
SR16866,2008-07-01,25.435
SR16866,2008-08-01,25.343
SR16866,2008-09-01,27.092
SR16866,2008-10-01,23.359
SR16866,2008-11-01,22.95
SR16866,2008-12-01,25.93
SR16866,2009-01-01,24.149
SR16866,2009-02-01,24.54
SR16866,2009-03-01,21.447
SR16866,2009-04-01,23.182
SR16866,2009-05-01,20.557
SR16866,2009-06-01,19.489
SR16866,2009-07-01,22.133
SR16866,2009-08-01,20.916
SR16866,2009-09-01,20.34
SR16866,2009-10-01,21.499
SR16866,2009-11-01,21.792
SR16866,2009-12-01,21.092
SR16866,2010-01-01,21.452
SR16866,2010-02-01,19.576
SR16866,2010-03-01,21.153
SR16866,2010-04-01,21.064
SR16866,2010-05-01,21.086
SR16866,2010-06-01,19.464
SR16866,2010-07-01,20.628
SR16866,2010-08-01,22.448
SR16866,2010-09-01,23.222
SR16866,2010-10-01,23.619
SR16866,2010-11-01,21.758
SR16866,2010-12-01,22.495
SR16866,2011-01-01,24.438
SR16866,2011-02-01,24.067
SR16866,2011-03-01,23.589
SR16866,2011-04-01,22.262
SR16866,2011-05-01,21.348
SR16866,2011-06-01,22.686
SR16866,2011-07-01,26.591
SR16866,2011-08-01,21.366
SR16866,2011-09-01,22.153
SR16866,2011-10-01,21.426
SR16866,2011-11-01,23.024
SR16866,2011-12-01,24.741
SR16866,2012-01-01,24.609
SR16866,2012-02-01,21.047
SR16866,2012-03-01,20.916
SR16866,2012-04-01,22.778
SR16866,2012-05-01,23.698
SR16866,2012-06-01,22.599
SR16866,2012-07-01,23.235
SR16866,2012-08-01,23.328
SR16866,2012-09-01,22.954
SR16866,2012-10-01,24.043
SR16866,2012-11-01,23.681
SR16866,2012-12-01,24.168
SR16866,2013-01-01,24.788
SR16866,2013-02-01,24.33
SR16866,2013-03-01,21.881
SR16866,2013-04-01,22.512
SR16866,2013-05-01,22.149
SR16866,2013-06-01,21.824
SR16866,2013-07-01,24.047
SR16866,2013-08-01,26.521
SR16866,2013-09-01,23.371
SR16866,2013-10-01,24.297
SR16866,2013-11-01,23.166
SR16866,2013-12-01,21.372
SR16866,2014-01-01,21.55
SR16866,2014-02-01,22.024
SR16866,2014-03-01,20.319
SR16866,2014-04-01,22.707
SR16866,2014-05-01,24.142
SR16866,2014-06-01,24.756
SR16866,2014-07-01,24.387
SR16866,2014-08-01,24.166
SR16866,2014-09-01,25.695
SR16866,2014-10-01,22.544
SR16866,2014-11-01,24.723
SR16866,2014-12-01,25.582
SR16866,2015-01-01,22.926
SR16866,2015-02-01,24.254
SR16866,2015-03-01,25.996
SR16866,2015-04-01,24.612
SR16866,2015-05-01,26.731
SR16866,2015-06-01,26.797
SR16866,2015-07-01,26.67
SR16866,2015-08-01,26.483
SR16866,2015-09-01,26.987
SR16866,2015-10-01,26.154
SR16866,2015-11-01,28.267
SR16866,2015-12-01,27.256
SR16866,2016-01-01,27.211
SR16866,2016-02-01,28.38
SR16866,2016-03-01,27.648
SR16866,2016-04-01,28.199
SR16866,2016-05-01,27.808
SR16866,2016-06-01,30.898
SR16866,2016-07-01,27.352
SR16866,2016-08-01,27.571
SR16866,2016-09-01,27.541
SR16866,2016-10-01,28.198
SR16866,2016-11-01,27.836
SR16866,2016-12-01,29.167
SR16866,2017-01-01,24.686
SR16866,2017-02-01,27.118
SR16866,2017-03-01,28.181
SR16866,2017-04-01,28.77
SR16866,2017-05-01,28.696
SR16866,2017-06-01,27.529
SR16866,2017-07-01,29.841
SR16866,2017-08-01,29.236
SR16866,2017-09-01,30.807
SR16866,2017-10-01,29.598
SR16866,2017-11-01,30.958
SR16866,2017-12-01,28.133
SR16866,2018-01-01,28.389
SR16866,2018-02-01,25.226
SR16866,2018-03-01,25.616
SR16866,2018-04-01,24.907
SR16866,2018-05-01,28.343
SR16866,2018-06-01,28.312
SR16866,2018-07-01,30.059
SR16866,2018-08-01,30.688
SR16866,2018-09-01,28.597
SR16866,2018-10-01,30.481
SR16866,2018-11-01,29.91
SR16866,2018-12-01,32.089
SR16866,2019-01-01,31.608
SR16866,2019-02-01,30.822
SR16866,2019-03-01,32.072
SR16866,2019-04-01,31.932
SR16866,2019-05-01,32.669
SR16866,2019-06-01,29.89
SR16866,2019-07-01,29.589
SR16866,2019-08-01,31.47
SR16866,2019-09-01,32.612
SR16866,2019-10-01,31.048
SR16866,2019-11-01,31.491
SR16866,2019-12-01,31.347
SR16866,2020-01-01,31.305
SR16866,2020-02-01,31.273
SR16866,2020-03-01,32.582
SR16866,2020-04-01,18.45
SR16866,2020-05-01,20.114
SR16866,2020-06-01,20.036
SR16866,2020-07-01,25.905
SR16866,2020-08-01,23.17
SR16866,2020-09-01,24.273
SR16866,2020-10-01,25.398
SR16866,2020-11-01,25.288
SR16866,2020-12-01,27.573
SR16866,2021-01-01,29.247
SR16866,2021-02-01,27.539
SR16866,2021-03-01,30.019
SR16866,2021-04-01,32.14
SR16866,2021-05-01,31.71
SR16866,2021-06-01,36.319
SR16866,2021-07-01,32.98
SR16866,2021-08-01,32.946
SR16866,2021-09-01,31.822
SR16866,2021-10-01,33.831
SR16866,2021-11-01,36.442
SR16866,2021-12-01,34.797
SR16866,2022-01-01,32.453
SR16866,2022-02-01,33.502
SR16866,2022-03-01,33.627
SR16866,2022-04-01,35.379
SR16866,2022-05-01,32.31
SR16866,2022-06-01,34.64
SR16866,2022-07-01,33.455
SR16866,2022-08-01,33.559
SR16866,2022-09-01,31.479
SR16866,2022-10-01,32.466
SR16866,2022-11-01,31.841
SR16866,2022-12-01,33.095
SR16866,2023-01-01,36.201
SR16866,2023-02-01,36.419
SR16866,2023-03-01,38.174
SR16866,2023-04-01,36.652
SR16866,2023-05-01,37.018
SR16866,2023-06-01,37.585
SR16866,2023-07-01,37.775
SR16866,2023-08-01,40.522
SR16866,2023-09-01,38.46
SR16866,2023-10-01,37.313
SR16866,2023-11-01,41.209
SR16866,2023-12-01,40.431
SR16866,2024-01-01,40.27
SR16866,2024-02-01,40.648
SR16866,2024-03-01,42.571
SR16866,2024-04-01,43.49
SR16866,2024-05-01,41.761
SR16866,2024-06-01,42.895
SR16866,2024-07-01,40.033
SR16866,2024-08-01,39.737
SR16866,2024-09-01,39.019
SR16866,2024-10-01,41.937
SR16866,2024-11-01,39.487
SR16866,2024-12-01,39.464
SR16866,2025-01-01,40.28
SR16866,2025-02-01,43.144
SR16866,2025-03-01,41.834
SR16866,2025-04-01,42.411
SR16866,2025-05-01,42.606
SR16866,2025-06-01,40.872
SR16866,2025-07-01,40.656
SR16866,2025-08-01,39.139
SR16866,2025-09-01,39.047
SR16866,2025-10-01,40.841
SR16866,2025-11-01,37.979
SR16866,2025-12-01,40.593
SR16866,2026-01-01,38.944
SR16866,2026-02-01,40.299
SR16866,2026-03-01,39.738
SR16866,2026-04-01,39.422
SR16866,2026-05-01,40.032
SR16866,2026-06-01,41.442
SR16866,2026-07-01,39.856
SR16866,2026-08-01,39.434
SR16871,2001-04-01,0.0
SR16871,2001-05-01,0.0
SR16871,2001-06-01,0.0
SR16871,2001-07-01,0.0
SR16871,2001-08-01,0.0
SR16871,2001-09-01,0.0
SR16871,2001-10-01,0.0
SR16871,2001-11-01,0.0
SR16871,2001-12-01,0.0
SR16871,2002-01-01,0.0
SR16871,2002-02-01,0.0
SR16871,2002-03-01,0.0
SR16871,2002-04-01,0.0
SR16871,2002-05-01,0.0
SR16871,2002-06-01,0.0
SR16871,2002-07-01,0.0
SR16871,2002-08-01,0.0
SR16871,2002-09-01,0.0
SR16871,2002-10-01,0.0
SR16871,2002-11-01,0.0
SR16871,2002-12-01,0.0
SR16871,2003-01-01,20.675
SR16871,2003-02-01,19.86
SR16871,2003-03-01,17.725
SR16871,2003-04-01,17.489
SR16871,2003-05-01,17.801
SR16871,2003-06-01,17.601
SR16871,2003-07-01,18.17
SR16871,2003-08-01,19.022
SR16871,2003-09-01,18.998
SR16871,2003-10-01,19.627
SR16871,2003-11-01,19.424
SR16871,2003-12-01,18.556
SR16871,2004-01-01,19.032
SR16871,2004-02-01,18.453
SR16871,2004-03-01,18.729
SR16871,2004-04-01,16.485
SR16871,2004-05-01,19.94
SR16871,2004-06-01,18.515
SR16871,2004-07-01,17.732
SR16871,2004-08-01,16.415
SR16871,2004-09-01,16.364
SR16871,2004-10-01,15.642
SR16871,2004-11-01,16.378
SR16871,2004-12-01,18.011
SR16871,2005-01-01,17.322
SR16871,2005-02-01,17.976
SR16871,2005-03-01,18.677
SR16871,2005-04-01,17.199
SR16871,2005-05-01,18.692
SR16871,2005-06-01,16.951
SR16871,2005-07-01,15.894
SR16871,2005-08-01,16.543
SR16871,2005-09-01,17.158
SR16871,2005-10-01,19.173
SR16871,2005-11-01,18.609
SR16871,2005-12-01,21.318
SR16871,2006-01-01,19.779
SR16871,2006-02-01,19.009
SR16871,2006-03-01,19.433
SR16871,2006-04-01,18.619
SR16871,2006-05-01,19.752
SR16871,2006-06-01,17.332
SR16871,2006-07-01,17.838
SR16871,2006-08-01,20.464
SR16871,2006-09-01,18.186
SR16871,2006-10-01,19.604
SR16871,2006-11-01,17.813
SR16871,2006-12-01,18.581
SR16871,2007-01-01,19.453
SR16871,2007-02-01,18.088
SR16871,2007-03-01,18.171
SR16871,2007-04-01,19.754
SR16871,2007-05-01,20.284
SR16871,2007-06-01,21.033
SR16871,2007-07-01,20.736
SR16871,2007-08-01,19.939
SR16871,2007-09-01,20.69
SR16871,2007-10-01,19.019
SR16871,2007-11-01,17.747
SR16871,2007-12-01,20.656
SR16871,2008-01-01,18.634
SR16871,2008-02-01,20.408
SR16871,2008-03-01,20.073
SR16871,2008-04-01,20.585
SR16871,2008-05-01,18.788
SR16871,2008-06-01,17.545
SR16871,2008-07-01,15.943
SR16871,2008-08-01,16.999
SR16871,2008-09-01,18.339
SR16871,2008-10-01,15.116
SR16871,2008-11-01,14.423
SR16871,2008-12-01,15.697
SR16871,2009-01-01,12.036
SR16871,2009-02-01,13.699
SR16871,2009-03-01,13.576
SR16871,2009-04-01,12.377
SR16871,2009-05-01,10.099
SR16871,2009-06-01,10.846
SR16871,2009-07-01,11.237
SR16871,2009-08-01,11.708
SR16871,2009-09-01,11.828
SR16871,2009-10-01,11.988
SR16871,2009-11-01,11.181
SR16871,2009-12-01,10.689
SR16871,2010-01-01,10.369
SR16871,2010-02-01,9.384
SR16871,2010-03-01,10.364
SR16871,2010-04-01,11.182
SR16871,2010-05-01,10.656
SR16871,2010-06-01,12.062
SR16871,2010-07-01,11.703
SR16871,2010-08-01,13.02
SR16871,2010-09-01,13.032
SR16871,2010-10-01,12.676
SR16871,2010-11-01,12.027
SR16871,2010-12-01,11.707
SR16871,2011-01-01,11.291
SR16871,2011-02-01,13.523
SR16871,2011-03-01,13.253
SR16871,2011-04-01,11.95
SR16871,2011-05-01,11.488
SR16871,2011-06-01,13.351
SR16871,2011-07-01,14.268
SR16871,2011-08-01,11.705
SR16871,2011-09-01,10.753
SR16871,2011-10-01,12.046
SR16871,2011-11-01,10.632
SR16871,2011-12-01,11.938
SR16871,2012-01-01,11.555
SR16871,2012-02-01,11.791
SR16871,2012-03-01,11.093
SR16871,2012-04-01,10.027
SR16871,2012-05-01,11.035
SR16871,2012-06-01,12.078
SR16871,2012-07-01,12.268
SR16871,2012-08-01,12.152
SR16871,2012-09-01,13.299
SR16871,2012-10-01,13.31
SR16871,2012-11-01,12.129
SR16871,2012-12-01,11.758
SR16871,2013-01-01,12.401
SR16871,2013-02-01,12.341
SR16871,2013-03-01,10.372
SR16871,2013-04-01,10.872
SR16871,2013-05-01,11.873
SR16871,2013-06-01,9.918
SR16871,2013-07-01,15.422
SR16871,2013-08-01,14.506
SR16871,2013-09-01,12.689
SR16871,2013-10-01,13.403
SR16871,2013-11-01,9.654
SR16871,2013-12-01,11.176
SR16871,2014-01-01,10.928
SR16871,2014-02-01,10.459
SR16871,2014-03-01,10.662
SR16871,2014-04-01,9.856
SR16871,2014-05-01,10.93
SR16871,2014-06-01,10.641
SR16871,2014-07-01,10.95
SR16871,2014-08-01,12.16
SR16871,2014-09-01,11.518
SR16871,2014-10-01,10.653
SR16871,2014-11-01,14.502
SR16871,2014-12-01,14.456
SR16871,2015-01-01,10.288
SR16871,2015-02-01,12.792
SR16871,2015-03-01,12.88
SR16871,2015-04-01,12.123
SR16871,2015-05-01,13.803
SR16871,2015-06-01,13.96
SR16871,2015-07-01,13.107
SR16871,2015-08-01,12.936
SR16871,2015-09-01,14.668
SR16871,2015-10-01,13.463
SR16871,2015-11-01,14.033
SR16871,2015-12-01,14.787
SR16871,2016-01-01,14.238
SR16871,2016-02-01,13.047
SR16871,2016-03-01,12.767
SR16871,2016-04-01,13.099
SR16871,2016-05-01,14.38
SR16871,2016-06-01,14.195
SR16871,2016-07-01,12.875
SR16871,2016-08-01,13.021
SR16871,2016-09-01,11.967
SR16871,2016-10-01,13.926
SR16871,2016-11-01,14.127
SR16871,2016-12-01,13.402
SR16871,2017-01-01,11.917
SR16871,2017-02-01,12.265
SR16871,2017-03-01,14.028
SR16871,2017-04-01,12.683
SR16871,2017-05-01,14.192
SR16871,2017-06-01,14.62
SR16871,2017-07-01,14.586
SR16871,2017-08-01,14.506
SR16871,2017-09-01,15.333
SR16871,2017-10-01,14.998
SR16871,2017-11-01,14.739
SR16871,2017-12-01,15.208
SR16871,2018-01-01,14.529
SR16871,2018-02-01,12.545
SR16871,2018-03-01,14.305
SR16871,2018-04-01,13.098
SR16871,2018-05-01,13.392
SR16871,2018-06-01,13.106
SR16871,2018-07-01,14.817
SR16871,2018-08-01,16.361
SR16871,2018-09-01,13.497
SR16871,2018-10-01,15.507
SR16871,2018-11-01,14.552
SR16871,2018-12-01,17.302
SR16871,2019-01-01,15.931
SR16871,2019-02-01,16.848
SR16871,2019-03-01,17.289
SR16871,2019-04-01,15.709
SR16871,2019-05-01,16.982
SR16871,2019-06-01,16.353
SR16871,2019-07-01,14.151
SR16871,2019-08-01,15.768
SR16871,2019-09-01,16.676
SR16871,2019-10-01,15.663
SR16871,2019-11-01,15.648
SR16871,2019-12-01,15.318
SR16871,2020-01-01,17.209
SR16871,2020-02-01,17.395
SR16871,2020-03-01,17.068
SR16871,2020-04-01,10.361
SR16871,2020-05-01,9.443
SR16871,2020-06-01,10.183
SR16871,2020-07-01,10.28
SR16871,2020-08-01,13.874
SR16871,2020-09-01,12.092
SR16871,2020-10-01,13.213
SR16871,2020-11-01,13.14
SR16871,2020-12-01,14.802
SR16871,2021-01-01,13.461
SR16871,2021-02-01,14.658
SR16871,2021-03-01,15.723
SR16871,2021-04-01,16.517
SR16871,2021-05-01,16.134
SR16871,2021-06-01,17.084
SR16871,2021-07-01,16.965
SR16871,2021-08-01,16.782
SR16871,2021-09-01,16.952
SR16871,2021-10-01,16.322
SR16871,2021-11-01,16.381
SR16871,2021-12-01,17.43
SR16871,2022-01-01,16.254
SR16871,2022-02-01,15.598
SR16871,2022-03-01,17.435
SR16871,2022-04-01,15.63
SR16871,2022-05-01,16.038
SR16871,2022-06-01,17.049
SR16871,2022-07-01,16.604
SR16871,2022-08-01,14.392
SR16871,2022-09-01,14.071
SR16871,2022-10-01,14.782
SR16871,2022-11-01,14.678
SR16871,2022-12-01,16.937
SR16871,2023-01-01,18.527
SR16871,2023-02-01,18.815
SR16871,2023-03-01,19.035
SR16871,2023-04-01,16.99
SR16871,2023-05-01,15.485
SR16871,2023-06-01,17.083
SR16871,2023-07-01,16.796
SR16871,2023-08-01,17.197
SR16871,2023-09-01,17.384
SR16871,2023-10-01,17.562
SR16871,2023-11-01,17.384
SR16871,2023-12-01,19.967
SR16871,2024-01-01,19.391
SR16871,2024-02-01,18.61
SR16871,2024-03-01,19.344
SR16871,2024-04-01,21.347
SR16871,2024-05-01,19.907
SR16871,2024-06-01,20.798
SR16871,2024-07-01,18.487
SR16871,2024-08-01,19.465
SR16871,2024-09-01,20.219
SR16871,2024-10-01,20.929
SR16871,2024-11-01,19.721
SR16871,2024-12-01,20.381
SR16871,2025-01-01,21.147
SR16871,2025-02-01,21.841
SR16871,2025-03-01,19.436
SR16871,2025-04-01,20.986
SR16871,2025-05-01,19.81
SR16871,2025-06-01,19.538
SR16871,2025-07-01,20.197
SR16871,2025-08-01,21.593
SR16871,2025-09-01,20.011
SR16871,2025-10-01,20.091
SR16871,2025-11-01,18.55
SR16871,2025-12-01,18.319
SR16871,2026-01-01,19.343
SR16871,2026-02-01,20.312
SR16871,2026-03-01,20.28
SR16871,2026-04-01,20.068
SR16871,2026-05-01,18.886
SR16871,2026-06-01,18.734
SR16871,2026-07-01,19.709
SR16871,2026-08-01,20.239
